,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
48474,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,32.1,32.1,652.0,,,Less than high school,,,,"(38.66551020200046, -80.71264013499967)",54,Education,Less than high school
48475,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,35.1,35.1,2008.0,,,High school graduate,,,,"(38.66551020200046, -80.71264013499967)",54,Education,High school graduate
48476,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,1348.0,,,Some college or technical school,,,,"(38.66551020200046, -80.71264013499967)",54,Education,Some college or technical school
48477,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,37.4,37.4,1458.0,,,College graduate,,,,"(38.66551020200046, -80.71264013499967)",54,Education,College graduate
48478,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,39.8,39.8,2568.0,,,,Male,,,"(38.66551020200046, -80.71264013499967)",54,Gender,Male
48479,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,31.4,31.4,609.0,,,,,"Less than $15,000",,"(38.66551020200046, -80.71264013499967)",54,Income,"Less than $15,000"
48480,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,32.6,32.6,526.0,,,,,"$25,000 - $34,999",,"(38.66551020200046, -80.71264013499967)",54,Income,"$25,000 - $34,999"
48481,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,32.8,32.8,1083.0,,,,,Data not reported,,"(38.66551020200046, -80.71264013499967)",54,Income,Data not reported
48482,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,32.9,32.9,828.0,,,,,"$15,000 - $24,999",,"(38.66551020200046, -80.71264013499967)",54,Income,"$15,000 - $24,999"
48483,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,1023.0,,,,,"$75,000 or greater",,"(38.66551020200046, -80.71264013499967)",54,Income,"$75,000 or greater"
48484,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,39.6,39.6,681.0,,,,,"$50,000 - $74,999",,"(38.66551020200046, -80.71264013499967)",54,Income,"$50,000 - $74,999"
48485,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,40.4,40.4,721.0,,,,,"$35,000 - $49,999",,"(38.66551020200046, -80.71264013499967)",54,Income,"$35,000 - $49,999"
48486,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,35.5,35.5,5471.0,Total,,,,,,"(38.66551020200046, -80.71264013499967)",54,Total,Total
48487,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,American Indian/Alaska Native,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,American Indian/Alaska Native
48488,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Asian,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Asian
48489,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Hawaiian/Pacific Islander
48490,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hispanic,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Hispanic
48491,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Other
48492,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,28.5,28.5,161.0,,,,,,Non-Hispanic Black,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Non-Hispanic Black
48493,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,5097.0,,,,,,Non-Hispanic White,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,Non-Hispanic White
48494,2015,WV,West Virginia,Percent of adults aged 18 years and older who have an overweight classification,38.7,38.7,60.0,,,,,,2 or more races,"(38.66551020200046, -80.71264013499967)",54,Race/Ethnicity,2 or more races
48495,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,14.1,14.1,356.0,,18 - 24,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),18 - 24
48496,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,29.3,29.3,543.0,,25 - 34,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),25 - 34
48497,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,31.9,31.9,1884.0,,65 or older,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),65 or older
48498,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,33.7,33.7,1352.0,,55 - 64,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),55 - 64
48499,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,34.3,34.3,632.0,,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),35 - 44
48500,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,36.5,36.5,988.0,,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),45 - 54
48501,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,24.8,24.8,1918.0,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",55,Education,College graduate
48502,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,28.9,28.9,326.0,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",55,Education,Less than high school
48503,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,32.1,32.1,1843.0,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",55,Education,High school graduate
48504,2015,US,National,Percent of adults aged 18 years and older who have obesity,34.0,34.0,64418.0,,45 - 54,,,,,,59,Age (years),45 - 54
48505,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,34.4,34.4,1661.0,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",55,Education,Some college or technical school
48506,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,30.1,30.1,3107.0,,,,Female,,,"(44.39319117400049, -89.81637074199966)",55,Gender,Female
48507,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,31.2,31.2,2648.0,,,,Male,,,"(44.39319117400049, -89.81637074199966)",55,Gender,Male
48508,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,22.4,22.4,548.0,,,,,Data not reported,,"(44.39319117400049, -89.81637074199966)",55,Income,Data not reported
48509,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,28.2,28.2,962.0,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$50,000 - $74,999"
48510,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,28.5,28.5,1535.0,,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",55,Income,"$75,000 or greater"
48511,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,30.1,30.1,612.0,,,,,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$25,000 - $34,999"
48512,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,33.6,33.6,823.0,,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$35,000 - $49,999"
48513,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,36.4,36.4,457.0,,,,,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",55,Income,"Less than $15,000"
48514,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,38.4,38.4,818.0,,,,,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$15,000 - $24,999"
48515,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,30.7,30.7,5755.0,Total,,,,,,"(44.39319117400049, -89.81637074199966)",55,Total,Total
48516,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Asian,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Asian
48517,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Hawaiian/Pacific Islander
48518,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Other
48519,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,30.2,30.2,154.0,,,,,,Hispanic,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Hispanic
48520,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,30.2,30.2,5020.0,,,,,,Non-Hispanic White,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Non-Hispanic White
48521,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,33.0,33.0,64.0,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,2 or more races
48522,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,44.5,44.5,311.0,,,,,,Non-Hispanic Black,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Non-Hispanic Black
48523,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have obesity,45.7,45.7,63.0,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,American Indian/Alaska Native
48524,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,24.6,24.6,356.0,,18 - 24,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),18 - 24
48525,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,543.0,,25 - 34,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),25 - 34
48526,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,988.0,,45 - 54,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),45 - 54
48527,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,632.0,,35 - 44,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),35 - 44
48528,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,39.7,39.7,1884.0,,65 or older,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),65 or older
48529,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,40.4,40.4,1352.0,,55 - 64,,,,,"(44.39319117400049, -89.81637074199966)",55,Age (years),55 - 64
48530,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,33.4,33.4,1661.0,,,Some college or technical school,,,,"(44.39319117400049, -89.81637074199966)",55,Education,Some college or technical school
48531,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,34.3,34.3,1843.0,,,High school graduate,,,,"(44.39319117400049, -89.81637074199966)",55,Education,High school graduate
48532,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,1918.0,,,College graduate,,,,"(44.39319117400049, -89.81637074199966)",55,Education,College graduate
48533,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,43.0,43.0,326.0,,,Less than high school,,,,"(44.39319117400049, -89.81637074199966)",55,Education,Less than high school
48534,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,28.7,28.7,3107.0,,,,Female,,,"(44.39319117400049, -89.81637074199966)",55,Gender,Female
48535,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,41.5,41.5,2648.0,,,,Male,,,"(44.39319117400049, -89.81637074199966)",55,Gender,Male
48536,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,28.7,28.7,457.0,,,,,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",55,Income,"Less than $15,000"
48537,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,29.8,29.8,818.0,,,,,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$15,000 - $24,999"
48538,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,33.6,33.6,823.0,,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$35,000 - $49,999"
48539,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,612.0,,,,,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$25,000 - $34,999"
48540,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,962.0,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",55,Income,"$50,000 - $74,999"
48541,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,37.9,37.9,1535.0,,,,,"$75,000 or greater",,"(44.39319117400049, -89.81637074199966)",55,Income,"$75,000 or greater"
48542,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,40.3,40.3,548.0,,,,,Data not reported,,"(44.39319117400049, -89.81637074199966)",55,Income,Data not reported
48543,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,5755.0,Total,,,,,,"(44.39319117400049, -89.81637074199966)",55,Total,Total
48544,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Asian,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Asian
48545,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Hawaiian/Pacific Islander
48546,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Other
48547,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,19.6,19.6,64.0,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,2 or more races
48548,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,33.1,33.1,311.0,,,,,,Non-Hispanic Black,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Non-Hispanic Black
48549,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,63.0,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,American Indian/Alaska Native
48550,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,5020.0,,,,,,Non-Hispanic White,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Non-Hispanic White
48551,2015,WI,Wisconsin,Percent of adults aged 18 years and older who have an overweight classification,43.7,43.7,154.0,,,,,,Hispanic,"(44.39319117400049, -89.81637074199966)",55,Race/Ethnicity,Hispanic
